Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
60,2000-03-29,1.0173366069793701,1.0435300953476716,1.0015501101654194,1.0430624686784986,239836800
61,2000-03-30,0.9410951137542725,1.0304337222713733,0.9387564799650134,0.9995623573694513,414400000
62,2000-03-31,1.0164014101028442,1.0271587236332653,0.9429657263421898,0.9537239391548054,404633600
63,2000-04-03,0.9976917505264282,1.0439985120514303,0.9686919833722307,1.014062491737711,328563200
64,2000-04-04,0.9527883529663086,0.9953525723376565,0.8737401601329844,0.9925463126810412,660329600
65,2000-04-05,0.9757083654403687,0.9944176389053848,0.9279985290532201,0.9464738891377896,457665600
66,2000-04-06,0.9368854761123657,1.0065786468820752,0.9223847506208698,0.977578894543222,259627200
67,2000-04-07,0.9859975576400757,0.9869329109280897,0.9392238980254813,0.9523206426218457,242435200
68,2000-04-10,0.9354814887046814,0.9934818921644298,0.9336106820025314,0.9855299394978059,212262400
69,2000-04-11,0.8938530087471008,0.9345463401781706,0.8835625193666796,0.9242567500802261,541822400
70,2000-04-12,0.8176109194755554,0.8905788886255941,0.7848694982113742,0.8905788886255941,941136000
71,2000-04-13,0.8517563343048096,0.8980630780362421,0.8119983641589088,0.834450195906468,529827200
72,2000-04-14,0.8372566103935242,0.8830947865202801,0.815740178163526,0.8180787622280901,667620800
73,2000-04-17,0.9270626902580261,0.9275304169043377,0.81620762815293,0.8194824640789153,409561600
74,2000-04-18,0.9495148658752441,0.9495148658752441,0.893385346665662,0.9242568170435959,390924800
75,2000-04-19,0.9064818024635315,0.9747717976261137,0.8961913156916496,0.9443689632822908,520150400
76,2000-04-20,0.8896434307098389,0.9336108430427504,0.8760789556767619,0.9256596883665583,722120000
77,2000-04-24,0.9018049836158752,0.9018049836158752,0.8587730172084299,0.8606438245613871,443620800
78,2000-04-25,0.960271954536438,0.9635467407508054,0.9134982871535268,0.913966013835331,391641600
79,2000-04-26,0.9078850150108337,0.9579333713096965,0.8980630539391551,0.9476428841696838,366912000
80,2000-04-27,0.9485781192779541,0.9504498250344565,0.8724535919606048,0.8770141511181043,326603200
81,2000-04-28,0.928466260433197,0.9541921388437182,0.9078853778482521,0.9513858774046063,249580800
82,2000-05-01,0.930337131023407,0.9364181799154782,0.9120955830718239,0.9345464730545984,226195200
83,2000-05-02,0.8821595311164856,0.9448370353868066,0.8793532695765996,0.9223852444226708,236432000
84,2000-05-03,0.8611115217208862,0.9074174743413231,0.8353857482377517,0.8901112828991397,489798400
85,2000-05-04,0.8283693194389343,0.8625147778822948,0.8274338657523753,0.8615793241957359,399515200
86,2000-05-05,0.846611499786377,0.8587727935766053,0.8286029228480319,0.8293044629326691,284076800
87,2000-05-08,0.8241598606109619,0.8508210379087494,0.8232244070005854,0.8388935547352143,184900800
88,2000-05-09,0.7890790700912476,0.8325795652514072,0.7848696783579843,0.8255630630402274,327140800
89,2000-05-10,0.7432405948638916,0.7858048229322195,0.7390303551967529,0.7787883230350735,535091200
90,2000-05-11,0.7694342136383057,0.7801924288921052,0.7409021813790274,0.7586760483446393,499744000
91,2000-05-12,0.8054504990577698,0.8269660809204951,0.7840506248672974,0.7932892030388576,306913600
92,2000-05-15,0.7558698654174805,0.8087245443461965,0.7493210405170799,0.8087245443461965,678932800
93,2000-05-16,0.7909499406814575,0.8162079901463088,0.76896667863486,0.782179937273264,440451200
94,2000-05-17,0.7586759328842163,0.7759820704485647,0.7511917062216403,0.775514343752248,398092800
95,2000-05-18,0.7539991140365601,0.7853374146067728,0.7530636602739192,0.770837531564822,373777600
96,2000-05-19,0.7034828662872314,0.7427731180065306,0.69880489866958,0.7427731180065306,740667200
97,2000-05-22,0.6730791926383972,0.7016120801697675,0.6436117006994065,0.7016120801697675,755507200
98,2000-05-23,0.6422082781791687,0.6988046519689417,0.6408051481819442,0.67728912603607,517585600
99,2000-05-24,0.6562405824661255,0.6716758654031972,0.6211597263237337,0.6450146905149123,678462400
100,2000-05-25,0.6530832648277283,0.6934262819272536,0.6436117205780871,0.6623218449202444,406750400
101,2000-05-26,0.6464179754257202,0.6726114797750457,0.6379991914407638,0.6585792738508468,181148800
102,2000-05-30,0.6553050875663757,0.6595144779655447,0.6118054555150878,0.6557727643039774,713059200
103,2000-05-31,0.6286438703536987,0.6829017163922895,0.6272407402118935,0.6501602478257098,433507200
104,2000-06-01,0.6669988632202148,0.6702728010022614,0.6015151115655165,0.6118056009631948,903840000
105,2000-06-02,0.6927244663238525,0.7465145848555416,0.6660632454247619,0.7016118230642598,792848000
106,2000-06-05,0.6833693981170654,0.7128368799143161,0.6712081041306174,0.6983370023677183,323668800
107,2000-06-06,0.695063054561615,0.7240628112904166,0.6758860587732487,0.688281266770949,525481600
108,2000-06-07,0.7226598262786865,0.7259338141293875,0.6857081581455753,0.7006765656104014,337019200
109,2000-06-08,0.7095627784729004,0.7371593989634683,0.6969337598191162,0.7306114759633302,238526400
110,2000-06-09,0.7165794372558594,0.7329501215683698,0.7062889502471311,0.7240627647005338,252358400
111,2000-06-12,0.68243408203125,0.7217243292446879,0.6800955481318581,0.7212566024807563,290337600
112,2000-06-13,0.707224428653717,0.7086275589433416,0.6599822783073377,0.6824340615857964,351456000
113,2000-06-14,0.6768214702606201,0.720321102656166,0.6744828867136013,0.7086274854793055,277446400
114,2000-06-15,0.6913214325904846,0.698804810931356,0.6660633382905611,0.6829018013698044,248572800
115,2000-06-16,0.68243408203125,0.7016119285152332,0.6665310722967807,0.6997402220973812,303564800
116,2000-06-19,0.7231273651123047,0.7324824487303175,0.6721435058195394,0.6777568757351558,394004800
117,2000-06-20,0.7577406167984009,0.7778530682250124,0.7362242356265544,0.7371596392285626,501390400
118,2000-06-21,0.8325793147087097,0.8522240361682623,0.7530633767360175,0.7558696870071833,490000000
119,2000-06-22,0.8045141696929932,0.8625145833443049,0.8017079091865439,0.8344502296752594,467712000
120,2000-06-23,0.7736436128616333,0.817610978635102,0.760546863551856,0.8049819560977786,204965600
121,2000-06-26,0.8101275563240051,0.8194826408293138,0.7801923950219276,0.7858049161477233,185354400
122,2000-06-27,0.7745792269706726,0.8307079001440398,0.7727083694531772,0.8049821229641896,203470400
123,2000-06-28,0.8148045539855957,0.8288367040569407,0.7708371970581636,0.7979661437644024,286428800
124,2000-06-29,0.7670955657958984,0.8073212109097293,0.7642884562058061,0.7942244636837664,203660800
125,2000-06-30,0.7839341759681702,0.8222890239582719,0.77364368639476,0.7904821515643592,323097600
126,2000-07-03,0.7979662418365479,0.8129337971440195,0.7801923760742012,0.7801923760742012,70828800
127,2000-07-05,0.7727081775665283,0.8260305762021714,0.7596114287942143,0.7970308180582509,265216000
128,2000-07-06,0.775514543056488,0.7923538075742816,0.7427731163385124,0.7858050326213293,309545600
129,2000-07-07,0.8148045539855957,0.8204179236073957,0.7801922801865105,0.7872079305611314,263603200
130,2000-07-10,0.8550305962562561,0.8718698626707055,0.8045143957375196,0.8096600907407613,397796000
131,2000-07-11,0.8522241115570068,0.8868371897681503,0.8297722784781475,0.8531594651299268,357896000
132,2000-07-12,0.8812238574028015,0.8821592109631069,0.8438044192167715,0.8699979160347058,225433600
133,2000-07-13,0.8456763029098511,0.9074175445400389,0.8194828005981624,0.8756115200083202,445659200
134,2000-07-14,0.8634496927261353,0.8830944099983252,0.8512884013017582,0.8550301142256647,190276800
135,2000-07-17,0.8728052377700806,0.880288567242209,0.8550305192187142,0.8718697841159597,260002400
136,2000-07-18,0.8569011688232422,0.8812238586342956,0.851288647772524,0.8756113375835775,318404800
137,2000-07-19,0.788611114025116,0.8503531380723617,0.7745789630037928,0.8260304998294495,457872800
138,2000-07-20,0.8250953555107117,0.8540951200814648,0.8101277463684198,0.823224498043193,465572800
139,2000-07-21,0.801707923412323,0.8325793874578229,0.7923536882514207,0.8136354050786541,196235200
140,2000-07-24,0.7287408113479614,0.791417445094534,0.710966095656076,0.7867403274567732,412171200
141,2000-07-25,0.749320924282074,0.7577405552185983,0.7343533187832267,0.7530634376683862,211607200
142,2000-07-26,0.749320924282074,0.7670956396412434,0.7371595793213278,0.7460469370009125,210470400
143,2000-07-27,0.7783204317092896,0.7970305445826493,0.7465144238792937,0.7483852802902744,294985600
144,2000-07-28,0.7231273651123047,0.7858048416169859,0.7016118368618188,0.7825308546174206,237893600
145,2000-07-31,0.7605468034744263,0.7727081482387756,0.7296762394094091,0.7357564371703503,155299200
146,2000-08-01,0.7380950450897217,0.7656916727914668,0.7371595915880345,0.7530634501997411,137284000
147,2000-08-02,0.707224428653717,0.7474500782297405,0.7062890251140111,0.7334179260112621,162355200
148,2000-08-03,0.7184502482414246,0.7193857016474476,0.6623215950363773,0.6819662664432404,339897600
149,2000-08-04,0.7090954184532166,0.767095794508123,0.6931924062177632,0.740434565409027,263121600
150,2000-08-07,0.7175148725509644,0.7343532843113667,0.7062889816033023,0.7165794690688837,187348000
151,2000-08-08,0.6997401118278503,0.718450228599442,0.693192187965337,0.7175148251791186,176674400
152,2000-08-09,0.7109660506248474,0.7249982519715936,0.7072243867277076,0.7203211346300725,379640800
153,2000-08-10,0.7119016051292419,0.7249983548907932,0.7090953443179843,0.7184503796911016,251714400
154,2000-08-11,0.7137733697891235,0.7184504885029643,0.6819664945039385,0.70114434490345,238056000
155,2000-08-14,0.7044183611869812,0.7137733983513007,0.693192466470233,0.7123694683146944,156660000
156,2000-08-15,0.6988045573234558,0.7175146700498534,0.6959982977090843,0.7072241854885117,114200800
157,2000-08-16,0.7259336709976196,0.7334178982344431,0.7006764274585842,0.7016118809229929,143673600
158,2000-08-17,0.7699018120765686,0.7848694158626164,0.7231273445584046,0.724062747977353,270900000
159,2000-08-18,0.7483856081962585,0.7755145118654191,0.7465147509655596,0.7689665864981776,190176000
160,2000-08-21,0.7558698654174805,0.7717728769092,0.7427731148991704,0.7521273014904895,134467200
161,2000-08-22,0.7736436128616333,0.7904820764307736,0.7539989385381713,0.7577406028374006,276802400
162,2000-08-23,0.8129336833953857,0.8194825062624169,0.7642884110308429,0.7703695072274859,236863200
163,2000-08-24,0.8398289680480957,0.8475470095248767,0.7989017254747803,0.8183125867992495,310766400
164,2000-08-25,0.8503534197807312,0.8606439104113937,0.8438046441495,0.8456763509716577,334460000
165,2000-08-28,0.8690624237060547,0.8830946249683324,0.854094868925283,0.8569011293212774,359004800
166,2000-08-29,0.8859020471572876,0.889643662180492,0.8634501587717732,0.8662564199993195,267030400
167,2000-08-30,0.8905786871910095,0.8980629128375313,0.878651208413069,0.8830944615444878,285392800
168,2000-08-31,0.9120955467224121,0.9205143303695736,0.8821594292137823,0.8826271560697833,419596800
169,2000-09-01,0.9495148658752441,0.952321127007116,0.9149017806016694,0.9177080417335413,256872000
170,2000-09-05,0.9345462322235107,0.9598043762277528,0.9317399716191223,0.9378211188643807,298642400
171,2000-09-06,0.8746759295463562,0.9336109008500508,0.8643854411097932,0.9186432446813753,355404000
172,2000-09-07,0.9279983639717102,0.936417945206366,0.8718696542788517,0.8849664031673175,217464800
173,2000-09-08,0.8812238574028015,0.9223849096705743,0.8756113363599267,0.9223849096705743,195518400
174,2000-09-11,0.8746759295463562,0.9036756884329656,0.8699979624521155,0.8784176437479931,187381600
175,2000-09-12,0.8643854856491089,0.8989986669439531,0.8531595431036294,0.8583052372282509,187997600
176,2000-09-13,0.868127167224884,0.8905789515468051,0.8494178965180872,0.8494178965180872,305984000
177,2000-09-14,0.8510549068450928,0.8924497761062563,0.8503532667138,0.8765467657991951,426552000
178,2000-09-15,0.8267321586608887,0.8709341849586193,0.8119984163490118,0.8643854109521739,394514400
179,2000-09-18,0.9078850150108337,0.9092880952095002,0.8241596863762474,0.8269659466938336,424536000
180,2000-09-19,0.8971273899078369,0.905546168884118,0.8765464204596082,0.8943203308872368,271510400
181,2000-09-20,0.9137318730354309,0.919578204662438,0.8765462662334218,0.8891752817977535,227388000
182,2000-09-21,0.8484824299812317,0.8924497450463121,0.8269660495719889,0.8756113816840018,510490400
183,2000-09-22,0.7811278700828552,0.7848695844827628,0.748385595897492,0.7530635132794791,726700800
184,2000-09-25,0.800772488117218,0.8307076481609286,0.7792569087703692,0.7895465470551655,435551200
185,2000-09-26,0.7699018120765686,0.8194825398117027,0.7689664086576202,0.7979661628506425,290936800
186,2000-09-27,0.7324825525283813,0.7895466172437097,0.722192064006596,0.7745790608713439,402259200
187,2000-09-28,0.800772488117218,0.8054504048742126,0.72032114285569,0.7380950083025425,979585600
188,2000-09-29,0.38541826605796814,0.43406360084632306,0.37980574441578707,0.4219022546592004,7421640800
189,2000-10-02,0.36296725273132324,0.4003866645251379,0.3517413617470055,0.3994512360599386,2424788800
190,2000-10-03,0.33396753668785095,0.3741932137393832,0.3320958551900284,0.3732577851615813,2038120000
191,2000-10-04,0.3536122143268585,0.355483046386336,0.32741871696931346,0.33490294448958796,1466024000
192,2000-10-05,0.33022499084472656,0.36670897777078476,0.32928956228729095,0.3517413964298808,873006400
193,2000-10-06,0.33209583163261414,0.34332172317193854,0.3143219654932282,0.3395800341062172,612656800
194,2000-10-09,0.3255479335784912,0.3423863488935224,0.3161928476201101,0.33864468421519733,597564800
195,2000-10-10,0.3124511241912842,0.33583833508832767,0.30683772894678984,0.3236770153979427,691101600
196,2000-10-11,0.29374098777770996,0.31432196367451154,0.28625763466963255,0.30122521518807355,1198422400
197,2000-10-12,0.2993544340133667,0.3115157560598564,0.2918702053315082,0.3040315273779979,1191064000
198,2000-10-13,0.33022499084472656,0.3311604194021622,0.29935439960548293,0.303096063875092,1247752800
199,2000-10-16,0.3218062222003937,0.3479997217059252,0.3199345156851287,0.33396754335667844,820176000
200,2000-10-17,0.30122506618499756,0.32835397824440243,0.2946771198418762,0.3246122910511827,601720000
201,2000-10-18,0.30122506618499756,0.3152572362363591,0.2806441004687139,0.29093458332685573,834265600
202,2000-10-19,0.2834514081478119,0.29654815936014783,0.2740963467583255,0.2867253961103317,1506724800
203,2000-10-20,0.29187020659446716,0.30496695736258217,0.2834513985335906,0.2853222558715941,791263200
204,2000-10-23,0.30496683716773987,0.3077739464106944,0.2909346632610439,0.30332984388718304,551292000
205,2000-10-24,0.28251588344573975,0.31245106287415797,0.281580455145587,0.30964477797369966,804451200
206,2000-10-25,0.27690237760543823,0.2871928591379791,0.2759669746626699,0.28532202827239267,663969600
207,2000-10-26,0.27690237760543823,0.2825157694839882,0.2619348064189065,0.2815803415611702,721851200
208,2000-10-27,0.27783796191215515,0.28719302078746717,0.2675474745875097,0.28251592850092777,744503200
209,2000-10-30,0.28906387090682983,0.29841892956274124,0.2806442156982504,0.28625761060470756,639189600
210,2000-10-31,0.29280561208724976,0.3030960760338462,0.2881284940925149,0.2956127222143652,885880800
211,2000-11-01,0.3068377375602722,0.3124511329623445,0.29093472846862056,0.29093472846862056,575366400
212,2000-11-02,0.33396753668785095,0.33583836886338747,0.31525741636764465,0.3161928199653793,590693600
213,2000-11-03,0.33303120732307434,0.34425712290399413,0.32835411511696977,0.34425712290399413,515821600
214,2000-11-06,0.3208707273006439,0.3386445913830363,0.31245109729000936,0.33583830617347143,393478400
215,2000-11-07,0.3189990520477295,0.3264832537934937,0.3115156746440454,0.32180616165123843,301963200
216,2000-11-08,0.3002898693084717,0.32087085086824507,0.2965481792348534,0.3199345727823679,422088800
217,2000-11-09,0.3021605908870697,0.30683768263971883,0.28532215629932617,0.2974834741543596,476834400
218,2000-11-10,0.28532227873802185,0.29748360181177336,0.28532227873802185,0.28976553404678657,422251200
219,2000-11-13,0.28999924659729004,0.29935432933785605,0.2731608370740718,0.2806441888367849,431816000
220,2000-11-14,0.30309608578681946,0.30683777530699324,0.2928056215090982,0.2984189926216536,409001600
221,2000-11-15,0.29748350381851196,0.30216062101761004,0.28812844507822216,0.29982206241806103,282357600
222,2000-11-16,0.2843867838382721,0.29654810408298343,0.28251595176560945,0.2918701620890545,239372000
223,2000-11-17,0.27690237760543823,0.28812828706079713,0.27316071587426544,0.2871928591379791,446180000
224,2000-11-20,0.2834514081478119,0.2918702164942411,0.27316094303766597,0.27830576342157537,408066400
225,2000-11-21,0.28158050775527954,0.29187014603926703,0.2806442299581614,0.2871930286447038,301952000
226,2000-11-22,0.27690237760543823,0.28625745619521076,0.2750315467398518,0.2815803415611702,280532000
227,2000-11-24,0.28906387090682983,0.2918701312089521,0.281580493447795,0.28228205852332555,160932800
228,2000-11-27,0.2797088027000427,0.29841891937299403,0.27690251751368006,0.2974834909775398,258792800
229,2000-11-28,0.2698867917060852,0.284386664702354,0.26848366199437407,0.2797087246681185,269124800
230,2000-11-29,0.2628704011440277,0.2740962927426363,0.2581932835421597,0.2708223304053812,492150400
231,2000-11-30,0.2469673752784729,0.25445072796440177,0.2413539802167734,0.24977363565820423,809597600
232,2000-12-01,0.2553870379924774,0.2619349880321408,0.25164449936466565,0.2544507600987975,385705600
233,2000-12-04,0.24977371096611023,0.25725791523073355,0.24603202100497734,0.25725791523073355,371520800
234,2000-12-05,0.2544507682323456,0.2609995678036223,0.24509655715954184,0.2535153646111127,613978400
235,2000-12-06,0.21422506868839264,0.2245155304729005,0.20954795167634852,0.2189030100424975,1374464000
236,2000-12-07,0.21422506868839264,0.2226446986561203,0.20954795167634852,0.216096749827296,408917600
237,2000-12-08,0.22545097768306732,0.2291935159310926,0.21609676785852144,0.22170928875723606,435624000
238,2000-12-11,0.2273218184709549,0.23012892804289015,0.22264470140124373,0.2273218184709549,332511200
239,2000-12-12,0.2301289439201355,0.23948315372486845,0.22451554873105192,0.228257237648958,386260000
240,2000-12-13,0.2245156317949295,0.23293529054244125,0.22264479913385815,0.23293529054244125,344887200
241,2000-12-14,0.21609681844711304,0.22825729156780133,0.21609681844711304,0.22498332860379966,263317600
242,2000-12-15,0.2104833722114563,0.21983843022811567,0.20954794384798106,0.21796757350116516,513945600
243,2000-12-18,0.21328964829444885,0.21890301825763733,0.20861254359691042,0.21796758982411063,325808000
244,2000-12-19,0.2095479965209961,0.22825726793507783,0.2095479965209961,0.21516051815251558,374007200
245,2000-12-20,0.21516045928001404,0.21890299699264956,0.20393540659835555,0.20627396496496503,565331200
246,2000-12-21,0.2104833722114563,0.22451552208536885,0.20767709961106132,0.21328963232182052,366844800
247,2000-12-22,0.2245156317949295,0.2245156317949295,0.21141887890470254,0.21141887890470254,318052000
248,2000-12-26,0.21983850002288818,0.22451559336503446,0.21328970003746678,0.22264476102418984,216815200
249,2000-12-27,0.22170929610729218,0.22170929610729218,0.21235423665041547,0.21469279542909545,325466400
250,2000-12-28,0.22170929610729218,0.22358015312226232,0.21422509366538559,0.21516049719280528,305177600
251,2000-12-29,0.22264467179775238,0.2245155033888479,0.21703215204440632,0.21983841192107934,630336000
252,2001-01-02,0.22264467179775238,0.22825719155109842,0.21796755534992437,0.22264467179775238,452312000
253,2001-01-03,0.24509647488594055,0.2497735913423692,0.21609672415620487,0.21703215244350252,817073600
254,2001-01-04,0.2553870379924774,0.2769025695964801,0.25164449936466565,0.271523911516083,739396000
255,2001-01-05,0.24509647488594055,0.26006407688448696,0.2404185340875491,0.25351527951150027,412356000
256,2001-01-08,0.2479027360677719,0.2542168458150676,0.23854767876389402,0.2535152808409303,373699200
257,2001-01-09,0.2572578191757202,0.26403963125933266,0.2479027609334896,0.2516444494975495,588929600
258,2001-01-10,0.2479027360677719,0.25445068415307365,0.24041853534830002,0.24977359265217788,580781600
259,2001-01-11,0.26941925287246704,0.2769026075285867,0.243225750481079,0.243225750481079,803734400
260,2001-01-12,0.2572578191757202,0.26941916257604237,0.25538698738372134,0.26754745648186945,423376800
261,2001-01-16,0.2563224136829376,0.27316084891620024,0.25445070760400296,0.260999505614888,306118400
262,2001-01-17,0.251644492149353,0.2628704090663511,0.2469673993865935,0.2628704090663511,840873600
263,2001-01-18,0.2797088027000427,0.2806442061154346,0.26380577057544985,0.26661205576181257,1227010400
264,2001-01-19,0.29187020659446716,0.292805635263469,0.27970888449535397,0.2909347779254654,776664000
265,2001-01-22,0.288128525018692,0.29374104723073785,0.2759672025768432,0.2853222639126691,519327200
266,2001-01-23,0.3068377375602722,0.31338653649226467,0.2853222073688381,0.2890638964287149,879530400
267,2001-01-24,0.3068377375602722,0.3096448474323879,0.29280558548859165,0.30870944390246774,717091200
268,2001-01-25,0.29841896891593933,0.30777402880552407,0.29561270824374897,0.30777402880552407,489708800
269,2001-01-26,0.29280561208724976,0.29654812582925805,0.28532223328770107,0.29187018349228927,482820800
270,2001-01-29,0.32461240887641907,0.3255478372592716,0.29280554569372563,0.29280554569372563,855528800
271,2001-01-30,0.3255479335784912,0.32928959825681625,0.31245118294178503,0.3227416475996433,692423200
272,2001-01-31,0.32367706298828125,0.3367738130880118,0.32087080210456137,0.32180623072582415,730704800
273,2001-02-01,0.3161928653717041,0.3218062619868362,0.30683780386818366,0.3096449143469183,369695200
274,2001-02-02,0.3087094724178314,0.3283541723839325,0.30683776590274714,0.3161928262487538,427341600
275,2001-02-05,0.3021605908870697,0.3077739603043455,0.2956126424493121,0.30683768263971883,286115200
276,2001-02-06,0.3161928653717041,0.32016841866321405,0.2993544491113362,0.3016929834215612,462711200
277,2001-02-07,0.3105802834033966,0.312451140468311,0.2965481060145577,0.3091771530947438,393887200
278,2001-02-08,0.3105802834033966,0.3152574010856166,0.30216065222923494,0.307774022786091,604128000
279,2001-02-09,0.28625765442848206,0.3115157246387546,0.2797088550721237,0.3068377574435329,590083200
280,2001-02-12,0.2946772277355194,0.29935434468454525,0.28158048093220994,0.28532216949541817,274120000
281,2001-02-13,0.28625765442848206,0.30590235385299813,0.28438679728727834,0.2984189752483174,237070400
282,2001-02-14,0.29187020659446716,0.29374103895240106,0.27690259848834864,0.287193088229528,309120000
283,2001-02-15,0.3002898693084717,0.30777409877816275,0.2946773466880804,0.2946773466880804,311416000
284,2001-02-16,0.2843867838382721,0.2918701620890545,0.2806442453906416,0.2843867838382721,263911200
